trans_date,trans_amount
2020-04-26 01:18:08.135286+00:00,10
2020-04-26 01:11:44.019581+00:00,30
2020-04-26 01:04:03.972579+00:00,200
2020-04-26 00:46:36.829053+00:00,42.5
2020-04-26 00:42:55.427507+00:00,916.85
2020-04-26 00:42:35.842374+00:00,1
2020-04-26 00:24:21.730738+00:00,30.5
2020-04-26 00:14:04.212496+00:00,24.62
2020-04-26 00:11:40.537080+00:00,46.8
2020-04-26 00:03:39.494639+00:00,64
2020-04-25 23:50:25.370708+00:00,1060
2020-04-25 23:12:17.893417+00:00,110
2020-04-25 23:00:22.232776+00:00,110
2020-04-25 22:55:35.047976+00:00,324
2020-04-25 22:39:08.180720+00:00,330.06
2020-04-25 22:23:42.649103+00:00,1820.1
2020-04-25 22:17:54.930181+00:00,51
2020-04-25 22:16:33.243219+00:00,181
2020-04-25 22:08:20.925317+00:00,230.74
2020-04-25 22:01:16.203221+00:00,2699
2020-04-25 21:42:57.515608+00:00,24.37
2020-04-25 21:42:39.589526+00:00,24.62
2020-04-25 21:38:19.439320+00:00,476.85
2020-04-25 21:37:41.472847+00:00,20
2020-04-25 21:35:27.124499+00:00,65.68
2020-04-25 21:20:44.219654+00:00,75
2020-04-25 21:16:21.407437+00:00,1247
2020-04-25 21:13:03.084313+00:00,199
2020-04-25 21:11:38.177964+00:00,200
2020-04-25 20:46:01.638506+00:00,48
2020-04-25 20:15:45.317058+00:00,69
2020-04-25 20:11:06.545590+00:00,20
2020-04-25 20:05:19.075484+00:00,63
2020-04-25 19:22:48.598856+00:00,155
2020-04-25 18:56:01.111689+00:00,2100.32
2020-04-25 18:47:59.691468+00:00,22.4
2020-04-25 18:47:56.911912+00:00,15.05
2020-04-25 18:37:10.026693+00:00,80.72
2020-04-25 18:29:19.362124+00:00,61
2020-04-25 18:23:58.128171+00:00,1530.74
2020-04-25 18:19:41.683352+00:00,232.5
2020-04-25 17:45:25.117190+00:00,19.35
2020-04-25 17:30:15.398920+00:00,32
2020-04-25 17:28:34.464436+00:00,38.15
2020-04-25 16:38:31.318244+00:00,78
2020-04-25 16:25:37.521774+00:00,121.52
2020-04-25 16:24:25.448049+00:00,5.5
2020-04-25 16:24:05.966899+00:00,56.5
2020-04-25 16:20:26.152322+00:00,138
2020-04-25 16:16:29.812554+00:00,84.33
2020-04-25 16:11:06.930684+00:00,26.5
2020-04-25 15:57:23.451245+00:00,118.02
2020-04-25 15:48:58.440307+00:00,100
2020-04-25 15:42:42.649077+00:00,179
2020-04-25 15:13:39.327904+00:00,101.5
2020-04-25 14:58:01.498749+00:00,28.5
2020-04-25 14:31:06.917779+00:00,401.7
2020-04-25 12:01:10.840284+00:00,139
2020-04-25 04:49:03.764390+00:00,204
2020-04-25 03:19:51.900130+00:00,35
2020-04-25 03:10:16.103435+00:00,194
2020-04-25 02:55:42.924086+00:00,23
2020-04-25 02:39:46.705003+00:00,1389.46
2020-04-25 02:14:47.638078+00:00,88.5
2020-04-25 02:13:37.500656+00:00,100
2020-04-25 02:06:14.651183+00:00,396.75
2020-04-25 02:04:03.503239+00:00,50
2020-04-25 02:03:03.530573+00:00,150
2020-04-25 01:46:00.258390+00:00,147.53
2020-04-25 01:37:32.481310+00:00,186
2020-04-25 00:49:49.152569+00:00,100
2020-04-25 00:41:38.831953+00:00,27.64
2020-04-25 00:29:32.002957+00:00,296
2020-04-25 00:29:09.502754+00:00,96
2020-04-25 00:26:17.349605+00:00,86.5
2020-04-25 00:13:08.684629+00:00,28
2020-04-25 00:04:51.769586+00:00,11.6
2020-04-24 23:56:30.059095+00:00,679.6
2020-04-24 23:45:55.404499+00:00,100
2020-04-24 23:44:19.518835+00:00,229
2020-04-24 23:38:03.635302+00:00,231.5
2020-04-24 23:16:52.025002+00:00,50
2020-04-24 23:13:25.607655+00:00,85
2020-04-24 22:34:54.812673+00:00,118
2020-04-24 22:20:00.940874+00:00,699.6
2020-04-24 21:48:34.326311+00:00,13.04
2020-04-24 21:48:30.827375+00:00,91.5
2020-04-24 21:43:43.920511+00:00,11
2020-04-24 21:24:12.580318+00:00,50
2020-04-24 21:08:52.850375+00:00,31.2
2020-04-24 21:08:18.224414+00:00,108.03
2020-04-24 21:06:08.477415+00:00,850
2020-04-24 21:00:08.579364+00:00,350.06
2020-04-24 20:20:47.332852+00:00,47.4
2020-04-24 20:06:22.392863+00:00,586.71
2020-04-24 19:48:11.162251+00:00,55
2020-04-24 19:24:06.764830+00:00,48.91
2020-04-24 19:24:05.608045+00:00,225.09
2020-04-24 19:19:05.360190+00:00,180
2020-04-24 19:14:15.166953+00:00,15
2020-04-24 18:43:09.437299+00:00,48.48
2020-04-24 18:11:03.251558+00:00,138
2020-04-24 17:31:53.084157+00:00,10
2020-04-24 17:31:47.467505+00:00,47.76
2020-04-24 16:39:58.517012+00:00,212.56
2020-04-24 16:15:26.328571+00:00,959
2020-04-24 16:08:28.075012+00:00,150
2020-04-24 15:58:24.999173+00:00,100
2020-04-24 15:56:48.288059+00:00,342.68
2020-04-24 15:23:35.797927+00:00,50
2020-04-24 14:55:39.885281+00:00,300
2020-04-24 14:24:31.203291+00:00,88
2020-04-24 14:21:33.786170+00:00,15
2020-04-24 14:18:29.996862+00:00,56.16
2020-04-24 12:12:45.548524+00:00,14.5
2020-04-24 06:05:46.061790+00:00,31.64
2020-04-24 04:26:12.635678+00:00,68
2020-04-24 04:26:08.106856+00:00,54
2020-04-24 03:30:48.290931+00:00,79.5
2020-04-24 03:24:04.365310+00:00,37.9
2020-04-24 01:49:40.351747+00:00,185
2020-04-24 01:48:05.030383+00:00,95
2020-04-24 01:46:49.604833+00:00,559
2020-04-24 01:00:23.335421+00:00,38
2020-04-24 00:43:24.372014+00:00,180.5
2020-04-24 00:29:54.516488+00:00,840.39
2020-04-24 00:24:43.440650+00:00,68.9
2020-04-24 00:14:26.906208+00:00,100
2020-04-23 23:52:19.936714+00:00,17
2020-04-23 22:17:51.725052+00:00,114
2020-04-23 21:58:46.359180+00:00,90
2020-04-23 21:46:41.394980+00:00,440.6
2020-04-23 21:46:17.940943+00:00,14
2020-04-23 21:44:51.351544+00:00,10
2020-04-23 21:43:53.043053+00:00,200
2020-04-23 21:34:04.063373+00:00,433.7
2020-04-23 21:31:04.591641+00:00,485.01
2020-04-23 21:10:03.674420+00:00,18
2020-04-23 21:03:38.694328+00:00,99
2020-04-23 20:33:43.175935+00:00,17.5
2020-04-23 20:33:31.493761+00:00,60
2020-04-23 20:20:13.805663+00:00,691.83
2020-04-23 20:12:46.970013+00:00,104.5
2020-04-23 19:56:02.776884+00:00,260
2020-04-23 19:54:57.458240+00:00,50
2020-04-23 19:54:23.758131+00:00,15.83
2020-04-23 19:46:27.724188+00:00,985
2020-04-23 19:37:21.156056+00:00,77.76
2020-04-23 19:29:55.157121+00:00,200
2020-04-23 19:12:24.140391+00:00,78.2
2020-04-23 18:52:47.553972+00:00,65
2020-04-23 18:12:37.009837+00:00,485.01
2020-04-23 18:08:15.260083+00:00,267
2020-04-23 17:57:52.687868+00:00,95
2020-04-23 17:49:14.695656+00:00,19
2020-04-23 17:47:39.654609+00:00,400.65
2020-04-23 17:44:11.494773+00:00,3094
2020-04-23 17:43:48.225432+00:00,190
2020-04-23 17:17:00.921603+00:00,100
2020-04-23 16:56:15.762133+00:00,100
2020-04-23 16:55:06.104113+00:00,781.64
2020-04-23 16:03:16.372977+00:00,12
2020-04-23 15:42:33.791953+00:00,41
2020-04-23 14:50:09.703898+00:00,291.65
2020-04-23 14:30:39.931077+00:00,523.3
2020-04-23 14:18:52.597034+00:00,98
2020-04-23 13:22:55.324472+00:00,56
2020-04-23 08:36:43.029850+00:00,17
2020-04-23 05:07:01.428364+00:00,48
2020-04-23 04:03:56.415171+00:00,99
2020-04-23 04:00:13.719388+00:00,549
2020-04-23 03:50:17.166493+00:00,40
2020-04-23 03:31:12.875457+00:00,27
2020-04-23 03:01:42.639509+00:00,17
2020-04-23 02:21:04.048759+00:00,200
2020-04-23 02:10:44.932810+00:00,208.99
2020-04-23 01:14:05.269144+00:00,40
2020-04-23 00:53:08.545233+00:00,104.5
2020-04-23 00:51:04.549912+00:00,40.54
2020-04-23 00:50:42.871777+00:00,20
2020-04-23 00:36:51.981751+00:00,100
2020-04-22 23:34:29.369795+00:00,100
2020-04-22 23:26:58.565059+00:00,164
2020-04-22 22:59:41.643997+00:00,160
2020-04-22 22:34:33.471200+00:00,102
2020-04-22 22:30:02.746024+00:00,99
2020-04-22 22:28:17.326088+00:00,229
2020-04-22 22:01:13.937117+00:00,80
2020-04-22 21:36:07.884116+00:00,293.25
2020-04-22 20:49:06.866197+00:00,1
2020-04-22 20:27:26.555319+00:00,37
2020-04-22 20:16:14.869631+00:00,48.62
2020-04-22 20:11:24.699153+00:00,84.2
2020-04-22 19:50:17.479879+00:00,200
2020-04-22 19:26:13.500251+00:00,35.5
2020-04-22 19:25:25.231322+00:00,980.62
2020-04-22 19:13:03.963970+00:00,184.34
2020-04-22 19:11:24.270672+00:00,37
2020-04-22 19:04:03.595546+00:00,20
2020-04-22 19:03:35.264191+00:00,12
2020-04-22 18:44:02.678410+00:00,22.5
2020-04-22 18:23:55.036679+00:00,300
2020-04-22 18:23:12.366740+00:00,40
2020-04-22 18:09:06.008494+00:00,255
2020-04-22 17:31:40.768771+00:00,678.13
2020-04-22 16:50:54.084619+00:00,99
2020-04-22 16:45:29.727663+00:00,135
2020-04-22 15:56:45.627301+00:00,200
2020-04-22 15:51:43.243088+00:00,187.67
2020-04-22 15:12:52.901877+00:00,33
2020-04-22 14:48:01.924404+00:00,183.6
2020-04-22 14:29:29.624003+00:00,65
2020-04-22 13:47:50.094910+00:00,324.81
2020-04-22 12:28:09.939604+00:00,121
2020-04-22 12:27:17.628236+00:00,121
2020-04-22 11:46:02.413093+00:00,33
2020-04-22 10:21:26.956407+00:00,917
2020-04-22 10:21:21.548684+00:00,273.89
2020-04-22 04:19:36.171980+00:00,70
2020-04-22 04:02:00.416788+00:00,130.5
2020-04-22 02:57:05.936495+00:00,115
2020-04-22 02:46:31.000505+00:00,100
2020-04-22 02:42:55.190348+00:00,220
2020-04-22 02:41:35.677782+00:00,100
2020-04-22 01:55:40.967092+00:00,75.4
2020-04-22 01:50:17.722176+00:00,42.24
2020-04-22 01:49:39.620456+00:00,101.5
2020-04-22 01:42:33.433441+00:00,50
2020-04-22 01:35:31.334438+00:00,100
2020-04-22 00:55:37.309816+00:00,97
2020-04-22 00:35:16.994863+00:00,359.75
2020-04-22 00:35:13.064515+00:00,250
2020-04-22 00:26:21.126409+00:00,345.96
2020-04-22 00:10:52.972123+00:00,25.5
2020-04-22 00:05:48.214856+00:00,1000
2020-04-21 23:48:40.219151+00:00,315
2020-04-21 23:47:05.490979+00:00,247
2020-04-21 23:38:02.210760+00:00,257
2020-04-21 23:10:40.201751+00:00,149.99
2020-04-21 22:55:31.551357+00:00,92
2020-04-21 22:54:45.645630+00:00,129
2020-04-21 22:48:19.642924+00:00,1196.17
2020-04-21 22:23:11.071192+00:00,313.01
2020-04-21 22:14:28.751794+00:00,480.49
2020-04-21 21:53:21.722875+00:00,249
2020-04-21 21:51:07.768177+00:00,126
2020-04-21 21:50:28.809895+00:00,22.88
2020-04-21 21:44:46.483994+00:00,167.5
2020-04-21 21:33:06.637687+00:00,46
2020-04-21 21:33:06.248725+00:00,534.68
2020-04-21 20:57:15.759768+00:00,2116.4
2020-04-21 20:55:22.679725+00:00,85
2020-04-21 20:50:37.842372+00:00,15
2020-04-21 20:49:24.913466+00:00,71
2020-04-21 20:44:06.577739+00:00,21
2020-04-21 20:32:35.990115+00:00,176.11
2020-04-21 20:05:26.170824+00:00,6029
2020-04-21 20:04:00.391586+00:00,11.6
2020-04-21 20:03:44.509977+00:00,15
2020-04-21 20:02:44.421370+00:00,97.5
2020-04-21 19:59:53.639776+00:00,187
2020-04-21 19:59:26.731874+00:00,148.04
2020-04-21 19:51:13.112758+00:00,867.21
2020-04-21 19:23:02.373369+00:00,34
2020-04-21 18:37:25.596638+00:00,264.65
2020-04-21 18:12:50.443411+00:00,613.37
2020-04-21 18:12:18.545244+00:00,613.37
2020-04-21 18:10:00.618829+00:00,88
2020-04-21 17:43:54.731607+00:00,150
2020-04-21 17:30:43.972471+00:00,15
2020-04-21 17:10:02.554121+00:00,30
2020-04-21 16:16:11.792982+00:00,29.1
2020-04-21 16:03:14.684657+00:00,450
2020-04-21 14:45:30.399154+00:00,137.5
2020-04-21 13:43:26.000401+00:00,18.5
2020-04-21 13:31:41.443042+00:00,1969.36
2020-04-21 13:13:25.150519+00:00,40.4
2020-04-21 04:11:07.183592+00:00,100
2020-04-21 04:09:44.235864+00:00,141
2020-04-21 02:26:54.776094+00:00,149.5
2020-04-21 01:40:49.770668+00:00,300
2020-04-21 01:08:38.916548+00:00,44
2020-04-21 01:05:39.813063+00:00,131
2020-04-21 01:01:38.666957+00:00,20
2020-04-21 01:00:02.344152+00:00,1780
2020-04-21 00:56:04.724664+00:00,27
2020-04-21 00:03:11.445186+00:00,18
2020-04-20 23:57:35.775144+00:00,1671.04
2020-04-20 23:24:12.404319+00:00,45
2020-04-20 22:27:55.564694+00:00,82.67
2020-04-20 22:14:16.120071+00:00,619.35
2020-04-20 22:08:30.031358+00:00,1592
2020-04-20 21:33:20.449973+00:00,23.5
2020-04-20 21:13:38.893318+00:00,429
2020-04-20 20:56:52.305321+00:00,51.15
2020-04-20 20:55:25.738181+00:00,1916.08
2020-04-20 20:28:01.666309+00:00,775.34
2020-04-20 20:08:40.653895+00:00,30
2020-04-20 19:30:31.680719+00:00,324
2020-04-20 19:17:13.812270+00:00,63.66
2020-04-20 19:11:48.234708+00:00,168
2020-04-20 18:55:24.001410+00:00,51
2020-04-20 18:41:53.691483+00:00,46
2020-04-20 16:41:34.763027+00:00,400
2020-04-20 16:25:33.161088+00:00,223
2020-04-20 15:37:29.441871+00:00,64.45
2020-04-20 14:18:43.766280+00:00,170
2020-04-20 13:57:49.768959+00:00,28.81
2020-04-20 13:30:01.841531+00:00,365
2020-04-20 05:35:50.108568+00:00,1247
2020-04-20 03:50:35.720513+00:00,39
2020-04-20 02:55:43.204953+00:00,129.5
2020-04-20 02:28:10.349027+00:00,52
2020-04-20 02:26:35.685233+00:00,12
2020-04-20 02:24:47.185977+00:00,460
2020-04-20 02:23:25.401109+00:00,42
2020-04-20 02:23:22.365081+00:00,55
2020-04-20 02:15:59.446688+00:00,8
2020-04-20 02:06:39.420851+00:00,20
2020-04-20 01:42:07.001050+00:00,79
2020-04-20 01:28:49.669358+00:00,36.4
2020-04-20 01:20:37.131453+00:00,199
2020-04-20 00:48:21.647068+00:00,599
2020-04-20 00:31:11.456114+00:00,89
2020-04-20 00:26:55.023262+00:00,8
2020-04-20 00:26:05.001818+00:00,165.81
2020-04-20 00:26:00.403906+00:00,165.81
2020-04-20 00:09:48.546807+00:00,134
2020-04-20 00:08:35.519468+00:00,129
2020-04-20 00:04:58.001444+00:00,49
2020-04-19 23:54:50.390881+00:00,246
2020-04-19 23:54:14.614478+00:00,26.14
2020-04-19 23:42:52.757565+00:00,60
2020-04-19 23:42:18.535871+00:00,131.7
2020-04-19 23:38:01.218788+00:00,39.8
2020-04-19 23:31:50.040114+00:00,26.5
2020-04-19 23:26:01.851209+00:00,80
2020-04-19 23:18:39.620710+00:00,270
2020-04-19 23:11:04.227050+00:00,478.68
2020-04-19 23:08:43.902042+00:00,104.9
2020-04-19 22:20:26.131726+00:00,148
2020-04-19 20:26:37.071022+00:00,70.5
2020-04-19 20:11:26.066924+00:00,463.09
2020-04-19 19:40:00.742711+00:00,500
2020-04-19 19:35:45.782231+00:00,119
2020-04-19 19:34:23.469884+00:00,91.8
2020-04-19 19:02:30.997601+00:00,170.5
2020-04-19 18:38:29.667162+00:00,202
2020-04-19 18:04:36.138478+00:00,345.5
2020-04-19 17:59:51.843671+00:00,764.03
2020-04-19 17:51:03.850098+00:00,19.99
2020-04-19 17:38:52.981767+00:00,181.25
2020-04-19 17:30:14.824530+00:00,100
2020-04-19 16:49:58.259473+00:00,270
2020-04-19 16:23:17.879395+00:00,98
2020-04-19 16:23:14.420365+00:00,1
2020-04-19 16:16:19.982348+00:00,1
2020-04-19 15:28:57.449318+00:00,5
2020-04-19 07:45:28.333432+00:00,12
2020-04-19 05:00:58.901023+00:00,20
2020-04-19 04:40:35.351923+00:00,24
2020-04-19 04:39:50.856040+00:00,299
2020-04-19 04:36:55.167280+00:00,319.2
2020-04-19 04:21:46.375975+00:00,97.68
2020-04-19 03:41:44.919414+00:00,100
2020-04-19 03:38:09.041907+00:00,35
2020-04-19 03:35:40.963375+00:00,44.69
2020-04-19 03:31:22.561894+00:00,46
2020-04-19 03:23:51.282526+00:00,39.5
2020-04-19 03:07:58.581787+00:00,31.5
2020-04-19 03:01:40.487230+00:00,196.5
2020-04-19 02:51:00.751763+00:00,109
2020-04-19 02:42:31.414227+00:00,89
2020-04-19 01:57:35.027182+00:00,241.9
2020-04-19 01:45:32.401401+00:00,100
2020-04-19 01:40:42.716489+00:00,244.5
2020-04-19 01:38:46.494891+00:00,25
2020-04-19 01:34:32.190600+00:00,1272.43
2020-04-19 01:30:24.012387+00:00,23
2020-04-19 01:29:36.316064+00:00,244.3
2020-04-19 01:21:24.548376+00:00,20
2020-04-19 01:14:27.333562+00:00,183
2020-04-19 00:36:53.362468+00:00,20
2020-04-19 00:29:45.797912+00:00,328
2020-04-19 00:20:28.999770+00:00,36.4
2020-04-18 23:54:13.731987+00:00,96
2020-04-18 23:44:59.921068+00:00,100
2020-04-18 23:42:24.014067+00:00,27
2020-04-18 23:32:36.852494+00:00,39
2020-04-18 22:53:06.737656+00:00,619
2020-04-18 22:37:31.176191+00:00,100
2020-04-18 22:21:05.929947+00:00,140
2020-04-18 22:14:05.684941+00:00,88.5
2020-04-18 22:06:12.125372+00:00,165
2020-04-18 22:00:30.512328+00:00,460.5
2020-04-18 21:55:33.427298+00:00,331.32
2020-04-18 21:52:56.580478+00:00,215
2020-04-18 21:44:20.026560+00:00,435
2020-04-18 21:36:00.884274+00:00,1030.74
2020-04-18 21:12:15.737939+00:00,58
2020-04-18 20:48:26.420039+00:00,215
2020-04-18 20:36:43.652941+00:00,700
2020-04-18 20:36:36.233403+00:00,48.1
2020-04-18 20:36:31.974091+00:00,484.68
2020-04-18 20:28:38.459612+00:00,71
2020-04-18 20:25:51.299731+00:00,76
2020-04-18 20:14:12.994999+00:00,213
2020-04-18 20:00:55.153184+00:00,284.68
2020-04-18 19:55:36.622363+00:00,68.79
2020-04-18 19:54:33.079643+00:00,149
2020-04-18 19:50:05.399365+00:00,40
2020-04-18 18:44:41.916824+00:00,200
2020-04-18 17:49:17.594149+00:00,390
2020-04-18 17:49:04.723599+00:00,390
2020-04-18 17:42:20.976839+00:00,726.8
2020-04-18 16:24:25.708878+00:00,3782.98
2020-04-18 16:20:25.429467+00:00,26.68
2020-04-18 16:19:37.355301+00:00,200
2020-04-18 15:42:02.358198+00:00,279
2020-04-18 15:35:13.496250+00:00,50.9
2020-04-18 15:29:26.951800+00:00,1540.94
2020-04-18 13:21:32.377810+00:00,39
2020-04-18 12:19:14.991460+00:00,53.5
2020-04-18 08:17:05.709313+00:00,98
2020-04-18 07:13:05.830598+00:00,36.4
2020-04-18 06:50:24.210060+00:00,36.4
2020-04-18 06:25:46.213315+00:00,30.9
2020-04-18 05:20:07.562384+00:00,47
2020-04-18 04:13:10.036177+00:00,65
2020-04-18 04:10:44.489762+00:00,2.5
2020-04-18 03:49:40.331879+00:00,63.5
2020-04-18 03:42:30.101460+00:00,89
2020-04-18 03:11:59.924267+00:00,89.15
2020-04-18 03:11:14.467047+00:00,66
2020-04-18 02:52:46.625492+00:00,294
2020-04-18 02:44:22.033333+00:00,91.8
2020-04-18 02:36:25.453593+00:00,200
2020-04-18 02:32:09.223670+00:00,27
2020-04-18 02:13:00.944889+00:00,89
2020-04-18 01:52:58.519865+00:00,93.93
2020-04-18 01:20:56.549871+00:00,100
2020-04-18 01:07:47.608354+00:00,1058.63
2020-04-18 01:07:37.117997+00:00,32
2020-04-18 01:07:30.709911+00:00,37.5
2020-04-18 01:07:22.759944+00:00,34
2020-04-18 01:07:12.948491+00:00,30
2020-04-18 01:07:05.146639+00:00,605
2020-04-18 01:06:58.937660+00:00,4929
2020-04-18 01:06:51.961371+00:00,54
2020-04-18 01:06:44.103040+00:00,152
2020-04-18 01:06:34.710159+00:00,25
2020-04-18 01:05:46.799595+00:00,5034.68
2020-04-18 01:05:36.756625+00:00,2034.68
2020-04-18 01:05:29.176242+00:00,27.04
2020-04-18 01:05:19.971755+00:00,10
2020-04-18 01:05:11.849650+00:00,5
2020-04-18 01:05:00.355245+00:00,5
2020-04-18 01:04:53.124251+00:00,180.3
2020-04-18 01:04:43.190930+00:00,52.7
2020-04-18 00:48:53.585163+00:00,87
2020-04-18 00:44:24.790487+00:00,12.5
2020-04-17 23:44:38.032171+00:00,191.5
2020-04-17 23:35:24.227468+00:00,6
2020-04-17 23:35:19.754684+00:00,36
2020-04-17 23:34:47.838873+00:00,87.9
2020-04-17 23:34:07.448183+00:00,86
2020-04-17 23:12:25.772069+00:00,678
2020-04-17 23:12:19.173435+00:00,64
2020-04-17 22:41:56.153645+00:00,30
2020-04-17 22:12:19.205871+00:00,944.57
2020-04-17 21:41:02.942797+00:00,77
2020-04-17 21:32:10.837232+00:00,200
2020-04-17 21:22:07.150680+00:00,500
2020-04-17 20:50:49.053739+00:00,25
2020-04-17 20:14:13.304691+00:00,215
2020-04-17 20:00:25.413052+00:00,230.74
2020-04-17 19:47:59.171248+00:00,27
2020-04-17 19:40:33.466449+00:00,8
2020-04-17 18:53:35.670733+00:00,92
2020-04-17 18:09:04.970444+00:00,64.5
2020-04-17 18:06:31.163618+00:00,226.5
2020-04-17 17:52:38.197475+00:00,14
2020-04-17 17:23:02.243431+00:00,165
2020-04-17 17:21:38.715676+00:00,49
2020-04-17 16:07:30.780960+00:00,207.3
2020-04-17 16:01:31.954295+00:00,8
2020-04-17 15:58:56.534005+00:00,50
2020-04-17 15:58:40.593020+00:00,8
2020-04-17 15:54:47.754447+00:00,10.82
2020-04-17 15:11:43.342230+00:00,15
2020-04-17 15:09:57.596876+00:00,528.15
2020-04-17 14:46:23.805728+00:00,635.5
2020-04-17 13:34:51.351629+00:00,674.01
2020-04-17 04:34:56.664108+00:00,58
2020-04-17 03:07:08.665198+00:00,99
2020-04-17 03:00:11.316148+00:00,95.5
2020-04-17 02:56:11.320778+00:00,30
2020-04-17 01:54:45.283970+00:00,56
2020-04-17 01:35:14.934691+00:00,21
2020-04-17 01:33:46.154232+00:00,278
2020-04-17 01:16:53.600641+00:00,48
2020-04-17 00:50:20.245227+00:00,44.98
2020-04-17 00:36:37.674714+00:00,31.64
2020-04-17 00:27:13.955151+00:00,204
2020-04-17 00:16:10.314106+00:00,169
2020-04-16 23:55:01.840423+00:00,42
2020-04-16 23:44:10.467312+00:00,38
2020-04-16 23:40:12.588651+00:00,1068.9
2020-04-16 23:27:33.300730+00:00,691.67
2020-04-16 23:21:01.035180+00:00,129
2020-04-16 23:10:02.576595+00:00,600
2020-04-16 23:07:39.429768+00:00,89
2020-04-16 22:29:54.741225+00:00,498.99
2020-04-16 22:26:41.899138+00:00,45
2020-04-16 22:11:23.307279+00:00,221
2020-04-16 21:47:05.947032+00:00,18
2020-04-16 21:45:31.399107+00:00,53
2020-04-16 21:20:37.873779+00:00,1
2020-04-16 20:54:14.226943+00:00,117.35
2020-04-16 20:52:16.930539+00:00,30.5
2020-04-16 20:48:05.668488+00:00,534.22
2020-04-16 20:47:31.390906+00:00,50
2020-04-16 19:07:03.024535+00:00,141.6
2020-04-16 18:06:46.014969+00:00,56
2020-04-16 17:51:30.499971+00:00,1509.6
2020-04-16 16:49:50.611990+00:00,169
2020-04-16 15:15:18.348857+00:00,345
2020-04-16 14:51:48.907079+00:00,31
2020-04-16 14:00:57.803806+00:00,12
2020-04-16 12:47:39.685769+00:00,58
2020-04-16 02:39:06.708109+00:00,52
2020-04-16 02:30:39.885775+00:00,47
2020-04-16 02:19:16.151553+00:00,529
2020-04-16 01:02:12.500831+00:00,59.7
2020-04-16 00:59:31.970358+00:00,295
2020-04-16 00:31:38.302217+00:00,16
2020-04-16 00:14:38.580808+00:00,245.9
2020-04-15 23:55:12.872318+00:00,100
2020-04-15 23:51:04.749111+00:00,91.5
2020-04-15 23:29:40.074897+00:00,10.42
2020-04-15 23:02:38.623712+00:00,54.5
2020-04-15 22:53:46.440726+00:00,320.45
2020-04-15 22:33:07.086261+00:00,25.81
2020-04-15 22:29:36.346180+00:00,70
2020-04-15 22:28:26.228652+00:00,392.33
2020-04-15 21:42:12.135427+00:00,1627.2
2020-04-15 21:41:58.936257+00:00,34.14
2020-04-15 21:39:01.260062+00:00,643.47
2020-04-15 21:37:38.036456+00:00,26
2020-04-15 21:07:43.368480+00:00,36.71
2020-04-15 21:01:05.803011+00:00,50
2020-04-15 20:29:42.351100+00:00,3929
2020-04-15 20:28:50.640268+00:00,11.6
2020-04-15 20:21:38.763830+00:00,494
2020-04-15 20:21:27.821449+00:00,227.97
2020-04-15 20:09:42.651683+00:00,3929
2020-04-15 20:08:36.191699+00:00,12
2020-04-15 20:07:35.465001+00:00,5029
2020-04-15 20:05:26.203359+00:00,34.31
2020-04-15 19:57:45.227862+00:00,99
2020-04-15 19:55:58.948745+00:00,49
2020-04-15 19:52:14.450982+00:00,36.99
2020-04-15 19:45:07.973362+00:00,37.5
2020-04-15 19:41:30.997509+00:00,39.8
2020-04-15 19:21:51.634867+00:00,174.78
2020-04-15 19:20:29.527100+00:00,212.4
2020-04-15 18:56:27.577219+00:00,165
2020-04-15 18:09:21.773021+00:00,140
2020-04-15 18:00:26.934177+00:00,54
2020-04-15 17:53:36.764901+00:00,10
2020-04-15 17:49:19.383736+00:00,150
2020-04-15 16:31:08.202393+00:00,763
2020-04-15 15:45:16.040398+00:00,182
2020-04-15 15:31:29.534840+00:00,30.19
2020-04-15 14:03:15.022877+00:00,5
2020-04-15 13:41:47.368359+00:00,184.5
2020-04-15 12:52:23.674176+00:00,14
2020-04-15 05:07:07.118839+00:00,100
2020-04-15 04:48:49.377951+00:00,209.9
2020-04-15 03:39:16.759441+00:00,100
2020-04-15 02:55:39.038432+00:00,94
2020-04-15 02:39:42.265332+00:00,83.2
2020-04-15 02:22:54.279945+00:00,5
2020-04-15 01:38:59.223322+00:00,5
2020-04-15 01:25:33.599015+00:00,685.2
2020-04-15 01:14:33.903927+00:00,87.9
2020-04-15 01:08:31.746626+00:00,276.59
2020-04-15 01:06:58.257920+00:00,29
2020-04-15 00:01:34.808268+00:00,20
2020-04-14 22:22:55.288856+00:00,19
2020-04-14 22:15:32.822632+00:00,1209.7
2020-04-14 21:51:13.073769+00:00,28
2020-04-14 21:49:41.020997+00:00,63
2020-04-14 21:48:42.035296+00:00,524.36
2020-04-14 21:34:35.354021+00:00,101
2020-04-14 21:29:06.695482+00:00,158
2020-04-14 21:25:16.631243+00:00,329.3
2020-04-14 21:25:02.537877+00:00,1089.64
2020-04-14 21:24:28.605820+00:00,15
2020-04-14 21:18:04.945040+00:00,514.58
2020-04-14 21:13:03.072460+00:00,482.85
2020-04-14 20:51:16.846909+00:00,39.5
2020-04-14 20:48:38.886963+00:00,24.99
2020-04-14 20:42:05.932932+00:00,15
2020-04-14 20:31:41.021208+00:00,15.5
2020-04-14 19:37:33.545469+00:00,41
2020-04-14 19:33:27.721426+00:00,30
2020-04-14 19:22:32.069341+00:00,50
2020-04-14 18:44:01.187935+00:00,206
2020-04-14 18:31:23.700567+00:00,979
2020-04-14 18:20:28.160138+00:00,229
2020-04-14 18:18:34.662944+00:00,800
